MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
2.6629,37,5.009615384615385,0.9855769230769231,589,2.831730769230769,32.74,-117.07
5.5224,23,5.3669950738916254,1.041871921182266,1338,3.2955665024630543,34.19,-118.87
4.2875,30,8.119205298013245,1.3576158940397351,380,2.5165562913907285,32.96,-117.3
6.5356,15,5.233333333333333,0.9733333333333334,747,1.66,33.66,-117.83
3.6797,20,5.348017621145375,1.0418502202643172,1145,2.5220264317180616,36.97,-122.05
5.2541,5,5.469879518072289,1.0860585197934596,1467,2.5249569707401034,33.8,-117.69
6.8869,6,7.382384532760472,1.0300751879699248,2354,2.5284640171858217,38.51,-121.06
3.8837,32,5.5597189695550355,1.053864168618267,1580,3.700234192037471,34.07,-117.89
3.5625,14,5.769349845201238,1.0603715170278638,1741,2.695046439628483,38.41,-121.37
1.9704,35,3.504012841091493,1.0208667736757624,3504,5.624398073836276,34.2,-119.16
2.1927,29,2.9446460980036298,1.0798548094373865,3906,3.544464609800363,34.09,-118.3
2.6629,33,4.9529085872576175,1.263157894736842,1787,4.950138504155125,34.12,-117.9
3.5625,27,4.0551378446115285,1.0426065162907268,2230,2.7944862155388472,37.36,-121.95
5.6739,14,7.896272285251215,1.0632090761750406,2085,3.379254457050243,36.82,-119.64
5.0165,35,6.035714285714286,1.2969924812030076,2755,2.5892857142857144,37.17,-122.16
2.6538,9,4.203278689,1.0950819672131147,1176,3.855737704918033,37.75,-122.41
4.2224,6,6.399267399,1.0265567765567765,3660,3.3516483516483517,34.39,-117.27
2.5625,30,4.949367088607595,1.1962025316455696,1988,4.194092827004219,34.14,-117.99
11.0546,25,8.180722891566266,1.0120481927710843,796,3.1967871485943773,33.76,-117.79
3.6094,47,5.820338983050847,1.064406779661017,868,2.942372881355932,34.19,-118.15
4.0048,16,5.987096774193549,1.0064516129032257,1458,3.1354838709677417,32.82,-116.92
2.3605,39,4.005012531328321,1.1478696741854637,1691,4.238095238095238,33.79,-118.21
2.7409,41,4.513978494623656,1.0150537634408603,1369,2.944086021505376,34.05,-118.34
5.6306,5,5.958393113342898,1.0315638450502151,2435,3.4935437589670015,37.33,-121.76
1.808,26,3.925120773,1.0628019323671498,533,1.287439614,33.76,-118.09
4.4,25,7.230215827,1.143884892086331,390,2.805755395683453,37.7,-120.94
2.4583,50,4.667377398720682,0.9808102345415778,1097,2.3390191897654584,34,-118.32
2.425,40,4.950391644908616,1.0861618798955615,950,2.480417754569191,33.74,-118.3
3.8047,13,4.079741379310345,1.0495689655172413,1018,2.1939655172413794,37.26,-121.88
4.2672,23,5.251252086811352,1.0592654424040067,2818,2.352253756260434,37.74,-122.44
6,25,7.760598503740648,1.084788029925187,1098,2.7381546134663344,33.78,-118.05
2.625,43,3.5346820809248554,1.1040462427745665,1699,2.4552023121387285,33.98,-118.04
3.512,18,5.081601231716705,1.073903002309469,3562,2.742109314857583,36.71,-121.77
4.2569,23,5.643659711075442,1.0609951845906902,1465,2.351524879614767,37.94,-122.02
4.8229,23,6.351618705035971,1.0575539568345325,3100,2.787769784172662,34.12,-117.81
3.2188,31,4.511700468018721,1.0686427457098284,2104,3.282371294851794,37.97,-122.35
3.0321,32,4.292242295430393,1.0456960680127525,2675,2.842720510095643,34.23,-118.53
3.6987,42,5.296943231441048,1.1746724890829694,628,2.7423580786026203,33.87,-118.19
5.2909,52,6.051724137931035,1.0718390804597702,743,2.1350574712643677,37.79,-122.46
2.4574,17,4.724271844660194,1.025242718446602,2371,2.3019417475728154,38.66,-121.37
8.1132,45,6.879056047,1.0117994100294985,943,2.781710914454277,34.18,-118.23
3.9417,42,5.074850299401198,1.032934131736527,719,2.1526946107784433,37.94,-122.33
1.6579,32,5.4491525423728815,1.1483050847457628,694,2.940677966101695,40.45,-122.3
3.7167,29,5.017953321364453,1.0269299820466786,1469,2.637342908438061,33.8,-118.31
2.3713,18,3.526605504587156,1.0293577981651376,1096,2.0110091743119267,37.35,-121.94
3.5694,41,5.037936267,1.0819423368740515,1236,1.8755690440060697,34.16,-118.05
3.821,39,4.5353625783348255,1.1566696508504923,1915,1.7144136078782453,33.55,-117.79
3.3482,41,4.078947368421052,1.0526315789473684,711,2.338815789473684,34.03,-118.45
8.3792,15,8.100740741,1.0014814814814814,2221,3.29037037,37.21,-121.84
5.753,14,6.0710227272727275,0.9801136363636364,1151,3.2698863636363638,34.03,-117.66
3.7237,15,4.695906432748538,1.0964912280701755,784,2.2923976608187133,32.8,-117.13
1.8689,25,4.360169491525424,1.0169491525423728,2529,3.5720338983050848,38.52,-121.41
8.093,29,7.995505617977528,1.0044943820224719,1097,2.465168539325843,32.77,-116.98
2.3929,30,3.340086830680174,0.975397974,3034,4.3907380607814765,34.07,-118.06
2.2417,30,3.420135527589545,1.027105517909003,2678,2.5924491771539206,33.85,-118.19
3.4047,26,4.481052631578947,1.085263157894737,1861,1.9589473684210525,34.44,-119.74
3.8275,32,5.152400835073069,1.1524008350730688,1190,2.4843423799582465,33.97,-118.03
5.1412,18,6.429672447013488,1.0578034682080926,1449,2.791907514450867,37.05,-122.11
4.4875,52,5.210016155088853,1.0775444264943457,1494,2.4135702746365104,37.77,-122.44
2.1667,42,5.173076923076923,1.0288461538461537,200,1.9230769230769231,36.96,-122.04
7.5372,28,6.683297180043384,0.9978308026030369,1260,2.7331887201735356,37.34,-122.04
5.4895,13,7.926356589147287,1.1149870801033592,2473,3.195090439276486,36.83,-119.58
4.9489,45,6.102739726027397,1.0616438356164384,384,2.6301369863013697,37.75,-122.24
1.4766,36,4.164383561643835,0.9863013698630136,842,3.8447488584474887,36.76,-119.74
4,36,5.6298076923076925,1.0480769230769231,1191,2.862980769230769,37.97,-122.02
3.8247,33,4.827160493827161,1.0345679012345679,2097,2.588888888888889,34.21,-118.55
4.0208,52,5.395833333333333,1.0277777777777777,362,2.513888888888889,37.28,-121.95
2.4922,21,3.430939226519337,0.9392265193370166,834,2.303867403314917,36.61,-121.92
3.0448,30,4.577568134171908,1.0828092243186582,2524,2.6457023060796647,34.12,-117.85
3.0982,18,4.7700258397932815,1.082687338501292,1581,4.0852713178294575,33.21,-117.24
3.4531,41,5.105154639175257,1.043298969072165,1271,2.620618556701031,34.22,-118.24
1.9531,41,3.826530612244898,1.1020408163265305,323,3.295918367346939,37.94,-121.31
3.1497,26,4.404384896467723,1.0864799025578562,2257,2.749086479902558,33.83,-118.02
4.0179,42,5.13681592,1.0049751243781095,1313,3.2661691542288556,34.1,-118.05
4.8194,45,5.197860962566845,0.9679144385026738,554,2.962566844919786,34.21,-118.4
2.8833,45,4.7153846153846155,1.073076923076923,590,2.269230769230769,37.94,-122.33
2.1875,39,5.217391304347826,1.0499194847020934,1467,2.362318841,40.42,-120.65
5.4781,27,6.382413087934561,1.0858895705521472,1318,2.6952965235173822,38.01,-122.53
3.6471,19,6.479338842975206,0.9628099173553719,1631,3.3698347107438016,37.32,-120.45
4.2578,36,5.258823529411765,1.1176470588235294,2886,33.95294117647059,33.94,-117.63
2.5726,41,3.8424015009380863,1.127579737335835,852,1.598499061913696,33.77,-118.18
3.2404,27,4.035984848484849,1.0284090909090908,1065,2.0170454545454546,34.23,-118.53
6.0441,35,6.633507853403142,1.130890052356021,521,2.7277486910994764,33.88,-118.39
3.8125,39,4.487012987012987,1.0227272727272727,1090,3.538961038961039,34.07,-118.04
4.517,21,5.749303621169917,0.9526462395543176,1021,2.8440111420612815,38.03,-121.09
4.0625,23,5.180451127819549,1.0112781954887218,767,2.8834586466165413,32.85,-116.92
0.8702,11,3.7172619047619047,0.9315476190476191,625,1.8601190476190477,34.02,-118.33
4.4063,20,5.900560224089636,1.0518207282913166,2071,2.9005602240896358,38.03,-121.34
6.1561,12,10.043859649122806,1.3991228070175439,728,3.192982456140351,33.92,-117.53
2.913,31,4.560669456066946,1.0502092050209204,955,3.9958159,34.04,-118.33
3.9485,52,5.440251572327044,1.0352201257861635,1927,2.4238993710691825,34.1,-118.15
4.0234,52,4.9605263157894735,0.9144736842105263,1138,3.7434210526315788,37.71,-122.43
3.8672,36,5.769565217391304,0.908695652,613,2.6652173913043478,38.6,-121.42
2.2244,24,4.706635622817229,1.108265424912689,2174,2.530849825378347,34.06,-117.66
9.0776,5,7.9140022050716645,0.9900771775082691,2823,3.1124586549062845,37.81,-121.95
1.4598,40,4.629539952,1.062953995157385,1015,2.457627118644068,35.42,-119.02
3.9519,50,5.439330543933054,1.100418410041841,691,2.8912133891213387,38.01,-122.12
4.3088,34,5.896358543417367,0.9523809523809523,973,2.7254901960784315,32.75,-117.01
1.8333,48,5.72,1.1714285714285715,605,3.4571428571428573,38.54,-121.46
2.065,19,4.3273415326395455,1.0898770104068118,3045,2.880794701986755,32.8,-116.96
5.6485,26,7.629787234042553,1.0382978723404255,653,2.7787234042553193,38.57,-121.36
4.3281,49,5.825622775800712,1.0818505338078293,729,2.5943060498220643,37.76,-122.49
3.9727,33,4.531972789115646,1.0571428571428572,1695,2.306122448979592,33.98,-118.41
4.8542,29,5.549618320610687,0.9007633587786259,724,2.763358778625954,33.79,-117.83
3.2768,40,5.469135802469136,1.1388888888888888,1122,3.462962962962963,33.92,-118.24
2.55,52,6.008771929824562,1.131578947368421,617,2.706140350877193,39.15,-123.21
6.1159,52,6.855614973262032,1.0106951871657754,431,2.304812834224599,34.14,-118.08
1.7463,19,7.612149533,1.8037383177570094,551,2.574766355140187,39.3,-122.51
5.273,27,5.399355877616747,1.0515297906602254,1571,2.529790660225443,37.34,-121.99
6.4524,25,6.925925925925926,0.9290123456790124,937,2.8919753086419755,37.67,-121.88
3.6875,22,4.510948905109489,1.0583941605839415,413,1.5072992700729928,37.39,-122.06
2.7813,33,4.799331104,1.0769230769230769,1298,4.341137124,33.9,-118.2
4.3317,43,4.729903536977492,0.9678456591639871,767,2.4662379421221865,33.79,-118.12
1.5156,52,2.1691842900302114,1.1148036253776434,1688,2.5498489425981874,37.79,-122.41
5.0346,10,7.106598984771574,1.0761421319796953,2573,3.265228426395939,33.88,-117.36
3.7159,52,5.788643533123029,1.0410094637223974,777,2.451104100946372,34.17,-118.12
4.6458,9,5.214793741,1.0113798008534851,2341,3.330014224751067,37.61,-121.99
1.625,34,4.8259668508287294,1.091160220994475,935,2.5828729281767955,37.96,-120.24
4.0625,44,5.109693878,0.9948979591836735,1291,3.2933673469387754,34.03,-118.14
2.2845,41,3.897887323943662,0.9683098591549296,1213,2.13556338,37.86,-122.28
3.5536,26,6.680365296803653,1.1917808219178083,699,3.191780821917808,36.34,-119.63
3.7844,4,3.958795562599049,1.2282091917591125,1213,1.9223454833597464,37.25,-121.87
3.712,21,6.373333333333333,1.0566666666666666,1818,3.03,38.66,-121.3
3.0481,3,4.2090452261306535,1.1417085427135678,2081,2.091457286432161,38.59,-121.28
4.1282,7,5.144516129032258,1.0987096774193548,2904,1.8735483870967742,33.11,-117.31
4.0208,52,5.169683257918552,0.9841628959276018,1211,2.739819004524887,37.74,-122.48
6.0436,46,5.131736526946108,1.001996007984032,1225,2.4451097804391217,34.02,-118.46
4,31,4.691666666666666,1.0055555555555555,705,1.9583333333333333,34.17,-118.61
3.152,21,4.4875,1.015,2246,5.615,33.71,-117.86
4.9205,31,5.820359281437126,1.026946107784431,975,2.9191616766467066,37.25,-121.91
1.4952,42,5.00990099,1.2640264026402641,656,2.165016501650165,39.88,-123.71
4,13,6.40952381,1.119047619047619,1302,3.1,38.71,-120.87
3.055,41,4.119891008174387,1.0899182561307903,1690,4.604904632152588,33.96,-118.2
4.8214,35,5.131707317073171,1.0585365853658537,1225,2.9878048780487805,37.72,-122.41
3.4038,29,5.881443298969073,1.134020618556701,684,3.5257731958762886,32.99,-115.41
1.4097,37,4.017991004497751,1.103448275862069,1925,2.886056971514243,37.76,-122.2
2.761,42,3.1387900355871885,1.0391459074733096,1248,4.4412811387900355,34.03,-118.17
5.422,13,6.287610619469026,1.0587863463969658,4071,2.5733249051833123,33.69,-117.9
3.5333,15,3.559498956158664,0.9979123173277662,759,1.5845511482254697,33.9,-117.88
4.3846,46,5.138554217,1.0160642570281124,1562,3.1365461847389557,37.71,-122.45
3.1625,16,5.992346939,1.1377551020408163,1302,3.3214285714285716,37.68,-120.97
2.5933,52,3.758765778401122,1.0378681626928472,1587,2.225806451612903,37.76,-122.47
2.3359,40,4.47976012,1.0344827586206897,2144,3.214392803598201,34.02,-118.13
2.7757,17,5.267948717948718,1.1333333333333333,2544,3.2615384615384615,34.11,-117.43
2.375,35,4.440329218106996,1.0164609053497942,1055,4.341563786008231,33.9,-118.24
2.2054,47,5.271293375394322,1.223974763,895,2.823343848580442,34,-118.33
3.744,30,4.203488372093023,1.119186046511628,650,1.8895348837209303,32.8,-117.26
2.9375,31,4.514705882352941,1.0852941176470587,1291,3.7970588235294116,33.79,-118.27
2.5964,29,3.8279220779220777,1.0162337662337662,1255,4.074675324675325,34.07,-118.1
4.6635,13,6.231527093596059,0.9917898193760263,1639,2.691297208538588,37.51,-120.83
5.103,34,5.90625,0.9744318181818182,1379,3.9176136363636362,33.84,-117.99
2.9815,20,5.954285714285715,1.0457142857142858,509,2.9085714285714284,36.07,-119
10.9891,4,6.296296296296297,0.8518518518518519,93,3.4444444444444446,39,-121
4.7222,36,6.003134796238244,0.9905956112852664,850,2.664576802507837,33.84,-118.1
2.5821,20,3.5811051693404634,1.0873440285204992,1570,1.3992869875222815,38.58,-121.5
2.6722,32,5.339189189189189,1.077027027027027,1916,2.5891891891891894,37.67,-121.02
1.684,41,4.2266288951841355,0.9915014164305949,804,2.2776203966005664,39.14,-121.59
6.2654,17,6.570637119113574,1.005540166204986,3538,3.2668513388734994,34.16,-117.95
3.7171,39,4.7631578947368425,1.0210526315789474,839,2.207894736842105,34.18,-118.45
3,32,4.899135446685879,1.0605187319884726,1487,2.142651296829971,37.7,-122.07
1.5515,37,3.9106796116504854,0.9805825242718447,1787,3.469902912621359,37.62,-120.99
4.1298,19,5.774336283185841,1.0486725663716814,1290,2.853982300884956,37.77,-121.37
4.0294,23,6.105747126436782,1.1839080459770115,998,2.2942528735632184,33.42,-117.62
3.725,35,5.874686717,1.0902255639097744,1531,3.837092731829574,34.24,-118.44
3.1912,20,3.8947368421052633,1.0820073439412485,1770,2.1664626682986534,33.73,-117.99
4.3542,32,7.122186495176849,1.1286173633440515,771,2.4790996784565915,33.95,-117.37
8.0837,25,7.587242026266416,1.0337711069418387,1699,3.1876172607879925,37.3,-122.01
1.0801,28,3.2296918767507004,1.1764705882352942,1043,2.9215686274509802,37.62,-121
3.8792,22,4.715254237288136,1.1457627118644067,810,2.7457627118644066,33.8,-118.07
3.7736,32,4.343283582089552,1.0582089552238807,2583,3.855223880597015,34.07,-117.96
2.6193,28,4.238636363636363,1.0522727272727272,1182,2.6863636363636365,34.27,-118.46
5.3561,29,5.337349397590361,0.9718875502008032,1318,2.646586345381526,37.27,-121.98
4.2926,32,5.407079646017699,1.1026548672566372,1902,3.366371681415929,34.05,-117.93
1.7378,39,3.553775743707094,1.0549199084668193,2271,5.196796338672769,33.98,-118.25
5.0227,9,6.269565217391304,0.9521739130434783,633,2.752173913043478,34.05,-117.15
5.6292,24,6.454954954954955,0.9831081081081081,2444,2.7522522522522523,37.94,-122.04
2.1474,21,4.965156794425087,1.1254355400696865,727,2.533101045296167,38.73,-122.62
2.7231,6,3.6458100558659217,1.1212290502793296,3298,1.8424581005586593,34.16,-118.37
2.5179,18,5.536231884057971,1.855072463768116,194,2.8115942028985508,32.84,-116.28
4.765,23,5.7707182320441985,1.0414364640883977,1085,2.9972375690607733,33.85,-117.98
5.0424,45,5.540350877192982,0.9754385964912281,687,2.4105263157894736,33.83,-118.12
2.7928,48,5.106598984771574,1.0710659898477157,893,2.266497461928934,32.77,-117.12
6.6678,16,7.6923076923076925,1.017094017094017,871,3.7222222222222223,33.88,-117.78
6.155,16,6.998316498316498,0.9865319865319865,2036,3.4276094276094278,33.92,-117.58
4.3875,10,5.648915187376726,1.0138067061143985,1300,2.5641025641025643,37.99,-122.11
4.3333,43,4.726072607260726,1.0165016501650166,782,2.580858085808581,33.99,-118.44
3.9063,43,6.178571428571429,1.2678571428571428,582,2.5982142857142856,38.66,-122.7
4.7188,52,7.068535825545172,1.0062305295950156,805,2.5077881619937696,37.76,-122.23
2.3851,21,6.6,1.2,510,2.914285714285714,39.68,-122.38
3.1406,20,5.484693878,1.0918367346938775,529,2.6989795918367347,40.95,-124.16
3.6583,44,5.534328358208955,1.0955223880597016,976,2.9134328358208954,33.94,-118.31
2.0227,22,4.837837837837838,1.1317567567567568,746,2.52027027,33.87,-117.95
1.9925,18,4.277207392197125,1.0390143737166324,926,1.9014373716632444,38.58,-122.57
4.0833,49,5.603104212860311,1.0221729490022173,1344,2.9800443458980044,33.96,-117.39
5.1271,36,6.026706231454006,1.0059347181008902,817,2.4243323442136497,33.81,-118.37
3.0134,41,3.9130434782608696,0.9285714285714286,1535,4.767080745341615,33.91,-118.18
4.5662,8,6.3076923076923075,1.0179487179487179,1784,4.574358974358974,32.69,-117.03
2.5598,16,5.117808219178082,1.0424657534246575,1942,2.660273973,37.07,-120.83
4.175,36,5.398601398601398,1.0769230769230769,891,3.1153846153846154,34.2,-118.56
3.7313,13,4.696559503666102,1.0428652002256062,4126,2.327129159616469,34.21,-118.56
8.1489,18,6.600817438692098,1.0013623978201636,1634,2.226158038147139,37.89,-122.18
3.5857,4,4.799764428739694,1.0918727915194346,2239,2.6372202591283864,38,-121.86
9.6465,5,7.902474526928676,0.9679767103347889,2315,3.3697234352256187,34.21,-118.65
3.5234,52,4.5770750988142295,1,528,2.0869565217391304,33.99,-118.46
4.317,32,4.369318181818182,0.9337121212121212,1754,3.321969696969697,33.88,-118.29
3.5611,12,6.175373134328358,1.0845771144278606,2191,2.7251243781094527,36.23,-119.34
2.025,52,8.375,1.8333333333333333,130,5.416666666666667,33.98,-117.37
3.3725,16,3.9818031430934657,1.142266335814723,1897,1.5690653432588917,34.07,-118.38
4.4821,38,4.811377245508982,1.0089820359281436,1130,3.3832335329341316,33.81,-118.27
2.0817,40,4.565683646112601,0.9705093833780161,1208,3.2386058981233243,37.95,-121.25
4.475,36,5.452736318,1.0149253731343284,569,2.8308457711442787,33.91,-118.14
3.0911,27,5.5285087719298245,1.0614035087719298,1307,2.866228070175439,37.36,-120.6
1.7257,39,5.068354430379747,1.0531645569620254,1166,2.9518987341772154,37.93,-122.35
2.7216,32,5.366594360086768,1.0824295010845988,1224,2.6550976138828633,33.12,-117.07
2.1058,41,4.481632653061224,1.0775510204081633,1178,4.808163265306122,34.05,-118.19
5.3254,32,5.786259541984733,1.0330788804071247,982,2.4987277353689565,34.29,-119.27
4.8359,25,6.602316602316602,1.111969111969112,799,3.0849420849420848,38,-121.83
3.475,6,6.352941176470588,1.0588235294117647,43,2.5294117647058822,33.53,-117.19
9.2298,25,7.237676056338028,0.9471830985915493,1585,2.790492957746479,37.31,-122.05
2.3611,41,4.561001042752868,1.0834202294056308,2387,2.489051094890511,38.74,-121.3
4.9537,52,6.504409171075838,1.128747795414462,1605,2.8306878306878307,37.74,-122.47
2.3319,15,5.488745980707395,1.0707395498392283,2097,3.3713826366559485,32.68,-115.48
3.3512,32,4.224308300395257,1.0484189723320159,2812,2.7786561264822134,34.1,-118.07
